Altitude,Latitude,Longitude,ICSEV,SLD,ICPRB
19000,39.5541,-75.964,5,-0.09,0.65
19000,39.5376,-75.8129,2,-0.09,0.51
19000,39.6706,-75.9426,5,-0.09,0.48
19000,39.6541,-75.7913,2,-0.09,0.39
19000,39.6374,-75.64,2,-0.09,0.33
19000,39.6206,-75.4888,2,-0.09,0.16
19000,39.6036,-75.3376,2,-0.09,0.09
19000,39.5866,-75.1865,2,-0.09,0.07
19000,39.5694,-75.0354,2,-0.09,0.07
19000,39.552,-74.8844,4,-0.09,0.03
19000,39.5346,-74.7334,4,-0.09,0.03
19000,39.7871,-75.9212,5,-0.09,0.48
19000,39.7705,-75.7697,5,-0.09,0.48
19000,39.7539,-75.6183,2,-0.09,0.44
19000,39.737,-75.4669,2,-0.09,0.27
19000,39.7201,-75.3155,2,-0.09,0.19
19000,39.703,-75.1642,1,-0.09,0.1
19000,39.6858,-75.013,1,-0.09,0.07
19000,39.6684,-74.8618,2,-0.09,0.07
19000,39.6509,-74.7106,4,-0.09,0.03
19000,39.6333,-74.5595,0,0,0
19000,39.6156,-74.4085,0,0,0
19000,39.5977,-74.2575,0,0,0
19000,39.5797,-74.1065,0,0,0
19000,39.5616,-73.9556,1,-0.09,0.34
19000,39.5433,-73.8048,1,-0.09,0.34
19000,39.9035,-75.8997,5,-0.09,0.47
19000,39.8869,-75.7481,5,-0.09,0.47
19000,39.8702,-75.5964,5,-0.09,0.46
19000,39.8534,-75.4449,5,-0.09,0.46
19000,39.8364,-75.2934,2,-0.09,0.3
19000,39.8193,-75.1419,2,-0.09,0.21
19000,39.8021,-74.9905,2,-0.09,0.15
19000,39.7848,-74.8391,2,-0.09,0.12
19000,39.7673,-74.6878,2,-0.09,0.11
19000,39.7496,-74.5365,1,-0.09,0.04
19000,39.7319,-74.3853,4,0,0.05
19000,39.714,-74.2342,0,0,0
19000,39.696,-74.0831,1,-0.09,0.34
19000,39.6779,-73.932,1,-0.09,0.34
19000,39.6596,-73.781,1,-0.09,0.34
19000,39.6412,-73.63,1,-0.09,0.34
19000,39.6226,-73.4791,1,-0.09,0.33
19000,39.604,-73.3283,1,0.11,0.23
19000,39.5852,-73.1775,1,0.08,0.22
19000,39.5662,-73.0268,1,0.11,0.23
19000,39.5472,-72.8761,0,0,0
19000,40.0363,-76.0301,5,-0.09,0.45
19000,40.0198,-75.8782,5,-0.09,0.46
19000,40.0033,-75.7264,5,-0.09,0.46
19000,39.9865,-75.5746,5,-0.09,0.46
19000,39.9697,-75.4228,5,-0.09,0.45
19000,39.9527,-75.2712,5,-0.09,0.33
19000,39.9356,-75.1195,2,-0.09,0.27
19000,39.9184,-74.9679,2,-0.09,0.21
19000,39.901,-74.8164,2,-0.09,0.19
19000,39.8835,-74.6649,2,-0.09,0.18
19000,39.8659,-74.5135,2,-0.09,0.17
19000,39.8481,-74.3621,1,-0.09,0.08
19000,39.8302,-74.2108,1,0,0.14
19000,39.8122,-74.0595,1,0,0.29
19000,39.7941,-73.9083,1,0,0.29
19000,39.7758,-73.7571,1,-0.09,0.35
19000,39.7574,-73.606,1,-0.09,0.34
19000,39.7388,-73.455,1,-0.09,0.34
19000,39.7201,-73.304,1,-0.09,0.34
19000,39.7013,-73.153,1,0.09,0.35
19000,39.6824,-73.0021,1,0.02,0.39
19000,39.6633,-72.8513,1,0.13,0.25
19000,39.6441,-72.7005,1,0.08,0.22
19000,39.6248,-72.5497,1,0.18,0.25
19000,39.6053,-72.3991,1,0.19,0.21
19000,39.5857,-72.2484,0,0,0
19000,39.566,-72.0979,0,0,0
19000,40.1525,-76.0086,5,-0.09,0.44
19000,40.1361,-75.8566,5,-0.09,0.45
19000,40.1195,-75.7046,5,-0.09,0.45
19000,40.1028,-75.5527,5,-0.09,0.45
19000,40.0859,-75.4008,5,-0.09,0.45
19000,40.0689,-75.2489,5,-0.09,0.32
19000,40.0518,-75.0971,2,-0.09,0.28
19000,40.0346,-74.9454,2,-0.09,0.24
19000,40.0172,-74.7937,2,-0.09,0.23
19000,39.9997,-74.642,2,-0.09,0.22
19000,39.9821,-74.4904,2,-0.09,0.22
19000,39.9643,-74.3389,2,-0.09,0.28
19000,39.9464,-74.1874,2,-0.09,0.31
19000,39.9284,-74.036,2,-0.09,0.47
19000,39.9102,-73.8846,2,-0.09,0.47
19000,39.8919,-73.7332,2,-0.09,0.47
19000,39.8735,-73.582,2,-0.09,0.66
19000,39.8549,-73.4307,2,-0.09,0.65
19000,39.8362,-73.2796,2,-0.09,0.64
19000,39.8174,-73.1284,1,-0.09,0.34
19000,39.7985,-72.9774,1,-0.09,0.34
19000,39.7794,-72.8264,0,0,0
19000,39.7602,-72.6754,0,0,0
19000,39.7408,-72.5245,1,0.11,0.23
19000,39.7213,-72.3737,0,0,0
19000,39.7017,-72.2229,0,0,0
19000,39.682,-72.0722,0,0,0
19000,40.2687,-75.9872,5,-0.09,0.31
19000,40.2523,-75.835,5,-0.09,0.31
19000,40.2357,-75.6828,5,-0.09,0.44
19000,40.2189,-75.5307,5,-0.09,0.45
19000,40.2021,-75.3786,5,-0.09,0.44
19000,40.1851,-75.2266,5,-0.09,0.3
19000,40.168,-75.0746,2,-0.09,0.27
19000,40.1507,-74.9227,2,-0.09,0.24
19000,40.1333,-74.7709,2,-0.09,0.23
19000,40.1158,-74.6191,2,-0.09,0.24
19000,40.0982,-74.4673,2,-0.09,0.29
19000,40.0804,-74.3156,2,-0.09,0.34
19000,40.0625,-74.1639,2,-0.09,0.34
19000,40.0444,-74.0123,2,-0.09,0.47
19000,40.0263,-73.8608,2,-0.09,0.47
19000,40.008,-73.7093,2,-0.09,0.68
19000,39.9895,-73.5578,2,-0.09,0.69
19000,39.971,-73.4064,5,-0.09,0.69
19000,39.9523,-73.2551,2,-0.09,0.68
19000,39.9334,-73.1038,2,-0.09,0.66
19000,39.9145,-72.9526,2,-0.09,0.65
19000,39.8954,-72.8014,1,-0.09,0.35
19000,39.8761,-72.6503,1,-0.09,0.34
19000,39.8568,-72.4993,0,0,0
19000,39.8373,-72.3483,1,0.08,0.36
19000,39.8177,-72.1973,1,0.14,0.16
19000,39.7979,-72.0464,0,0,0
19000,40.3849,-75.9657,5,-0.09,0.31
19000,40.3684,-75.8133,5,-0.09,0.3
19000,40.3518,-75.661,5,-0.09,0.3
19000,40.335,-75.5087,5,-0.09,0.31
19000,40.3182,-75.3564,5,-0.09,0.29
19000,40.3012,-75.2043,2,-0.09,0.23
19000,40.284,-75.0521,2,-0.09,0.21
19000,40.2668,-74.9,2,-0.09,0.21
19000,40.2494,-74.748,2,-0.09,0.18
19000,40.2319,-74.596,2,-0.09,0.2
19000,40.2142,-74.4441,2,-0.09,0.28
19000,40.1964,-74.2922,5,-0.09,0.37
19000,40.1785,-74.1404,5,-0.09,0.36
19000,40.1604,-73.9886,2,-0.09,0.36
19000,40.1423,-73.8369,2,-0.09,0.67
19000,40.1239,-73.6853,5,-0.09,0.68
19000,40.1055,-73.5337,5,-0.09,0.67
19000,40.0869,-73.3821,5,-0.09,0.72
19000,40.0682,-73.2306,5,-0.09,0.71
19000,40.0494,-73.0792,5,-0.09,0.7
19000,40.0304,-72.9278,5,-0.09,0.68
19000,40.0113,-72.7764,2,-0.09,0.65
19000,39.9921,-72.6252,2,-0.09,0.64
19000,39.9727,-72.4739,1,-0.09,0.34
19000,39.9532,-72.3228,1,-0.09,0.32
19000,39.9336,-72.1717,1,0.12,0.3
19000,39.9138,-72.0206,1,0.25,0.18
19000,40.5009,-75.9441,5,-0.09,0.3
19000,40.4844,-75.7916,5,-0.09,0.3
19000,40.4678,-75.6391,5,-0.09,0.29
19000,40.4511,-75.4866,5,-0.09,0.3
19000,40.4342,-75.3342,5,-0.09,0.3
19000,40.4172,-75.1819,5,-0.09,0.21
19000,40.4,-75.0296,2,-0.09,0.17
19000,40.3828,-74.8773,2,-0.09,0.14
19000,40.3654,-74.7251,2,-0.09,0.12
19000,40.3478,-74.573,2,-0.09,0.14
19000,40.3302,-74.4209,2,-0.09,0.19
19000,40.3124,-74.2688,2,-0.09,0.28
19000,40.2944,-74.1168,5,-0.09,0.35
19000,40.2764,-73.9649,5,-0.09,0.37
19000,40.2582,-73.813,5,-0.09,0.68
19000,40.2399,-73.6612,5,-0.09,0.68
19000,40.2214,-73.5094,5,-0.09,0.68
19000,40.2028,-73.3577,5,-0.09,0.69
19000,40.1841,-73.206,5,-0.09,0.71
19000,40.1652,-73.0544,5,-0.09,0.73
19000,40.1463,-72.9029,5,-0.09,0.71
19000,40.1271,-72.7514,5,-0.09,0.7
19000,40.1079,-72.5999,2,-0.09,0.66
19000,40.0885,-72.4485,2,-0.09,0.48
19000,40.069,-72.2972,1,-0.09,0.33
19000,40.0494,-72.1459,1,-0.09,0.28
19000,40.0296,-71.9947,0,0,0
19000,40.6169,-75.9225,5,-0.09,0.3
19000,40.6004,-75.7698,5,-0.09,0.3
19000,40.5838,-75.6171,5,-0.09,0.3
19000,40.567,-75.4645,5,-0.09,0.3
19000,40.5501,-75.3119,5,-0.09,0.3
19000,40.5331,-75.1594,5,-0.09,0.29
19000,40.516,-75.0069,5,-0.09,0.24
19000,40.4987,-74.8545,2,-0.09,0.14
19000,40.4813,-74.7022,2,-0.09,0.12
19000,40.4637,-74.5498,2,-0.09,0.14
19000,40.4461,-74.3976,2,-0.09,0.16
19000,40.4282,-74.2454,2,-0.09,0.2
19000,40.4103,-74.0932,2,-0.09,0.3
19000,40.3922,-73.9411,5,-0.09,0.37
19000,40.374,-73.7891,5,-0.09,0.67
19000,40.3557,-73.6371,5,-0.09,0.67
19000,40.3372,-73.4851,5,-0.09,0.67
19000,40.3186,-73.3333,5,-0.09,0.68
19000,40.2999,-73.1814,5,-0.09,0.68
19000,40.281,-73.0296,5,-0.09,0.7
19000,40.262,-72.8779,5,-0.09,0.74
19000,40.2429,-72.7263,5,-0.09,0.73
19000,40.2237,-72.5747,5,-0.09,0.7
19000,40.2043,-72.4231,2,-0.09,0.67
19000,40.1848,-72.2716,2,0.05,0.42
19000,40.1651,-72.1202,2,-0.09,0.34
19000,40.7328,-75.9008,5,-0.09,0.29
19000,40.7163,-75.7479,5,-0.09,0.29
19000,40.6997,-75.5951,5,-0.09,0.28
19000,40.6829,-75.4423,5,-0.09,0.3
19000,40.666,-75.2896,5,-0.09,0.3
19000,40.649,-75.1369,5,-0.09,0.3
19000,40.6318,-74.9843,5,-0.09,0.3
19000,40.6145,-74.8317,5,-0.09,0.3
19000,40.5971,-74.6792,5,-0.09,0.25
19000,40.5796,-74.5267,5,-0.09,0.22
19000,40.5619,-74.3742,2,-0.09,0.22
19000,40.5441,-74.2219,5,-0.09,0.25
19000,40.5261,-74.0696,5,-0.09,0.29
19000,40.508,-73.9173,5,-0.09,0.35
19000,40.4898,-73.7651,5,-0.09,0.35
19000,40.4715,-73.6129,5,-0.09,0.35
19000,40.453,-73.4608,5,-0.09,0.33
19000,40.4344,-73.3087,5,-0.09,0.34
19000,40.4156,-73.1568,5,-0.09,0.67
19000,40.3968,-73.0048,5,-0.09,0.68
19000,40.3778,-72.8529,5,-0.09,0.71
19000,40.3586,-72.7011,5,-0.09,0.71
19000,40.3394,-72.5493,5,-0.09,0.75
19000,40.32,-72.3976,2,0.05,0.73
19000,40.3004,-72.2459,5,-0.09,0.69
19000,40.2808,-72.0943,2,-0.09,0.58
19000,40.865,-76.0322,5,-0.09,0.29
19000,40.8486,-75.8791,5,-0.09,0.28
19000,40.8321,-75.7261,5,-0.09,0.28
19000,40.8155,-75.5731,5,-0.09,0.28
19000,40.7987,-75.4201,5,-0.09,0.28
19000,40.7818,-75.2672,5,-0.09,0.29
19000,40.7648,-75.1143,5,-0.09,0.3
19000,40.7476,-74.9615,5,-0.09,0.31
19000,40.7303,-74.8088,5,-0.09,0.31
19000,40.7129,-74.6561,5,-0.09,0.31
19000,40.6953,-74.5035,5,-0.09,0.32
19000,40.6776,-74.3509,5,-0.09,0.33
19000,40.6598,-74.1983,5,-0.09,0.33
19000,40.6418,-74.0458,5,-0.09,0.34
19000,40.6237,-73.8934,5,-0.09,0.34
19000,40.6055,-73.741,5,-0.09,0.33
19000,40.5872,-73.5887,5,-0.09,0.33
19000,40.5687,-73.4364,2,-0.09,0.24
19000,40.5501,-73.2842,2,-0.09,0.22
19000,40.5313,-73.132,5,-0.09,0.34
19000,40.5124,-72.9799,5,-0.09,0.68
19000,40.4934,-72.8279,5,-0.09,0.69
19000,40.4743,-72.6759,5,-0.09,0.69
19000,40.455,-72.5239,5,-0.09,0.7
19000,40.4356,-72.3721,5,-0.09,0.71
19000,40.4161,-72.2202,5,-0.09,0.69
19000,40.3964,-72.0685,5,-0.09,0.66
19000,40.9808,-76.0106,5,-0.09,0.28
19000,40.9644,-75.8574,5,-0.09,0.27
19000,40.9479,-75.7041,5,-0.09,0.27
19000,40.9312,-75.551,5,-0.09,0.25
19000,40.9144,-75.3978,5,-0.09,0.23
19000,40.8975,-75.2448,5,-0.09,0.27
19000,40.8805,-75.0917,5,-0.09,0.29
19000,40.8633,-74.9388,5,-0.09,0.31
19000,40.846,-74.7859,5,-0.09,0.31
19000,40.8286,-74.633,5,-0.09,0.32
19000,40.811,-74.4802,5,-0.09,0.33
19000,40.7933,-74.3274,5,-0.09,0.33
19000,40.7754,-74.1747,5,-0.09,0.33
19000,40.7575,-74.022,5,-0.09,0.33
19000,40.7394,-73.8694,5,-0.09,0.33
19000,40.7211,-73.7169,5,-0.09,0.33
19000,40.7028,-73.5644,2,-0.09,0.28
19000,40.6843,-73.412,2,-0.09,0.14
19000,40.6657,-73.2596,2,-0.09,0.14
19000,40.6469,-73.1072,2,-0.09,0.26
19000,40.628,-72.955,5,-0.09,0.4
19000,40.609,-72.8028,5,-0.09,0.43
19000,40.5898,-72.6506,5,-0.09,0.67
19000,40.5706,-72.4985,5,-0.09,0.68
19000,40.5511,-72.3464,5,-0.09,0.71
19000,40.5316,-72.1945,5,-0.09,0.7
19000,40.5119,-72.0425,5,-0.09,0.65
19000,41.0965,-75.989,5,-0.09,0.26
19000,41.0801,-75.8355,5,-0.09,0.26
19000,41.0635,-75.6822,5,-0.09,0.26
19000,41.0469,-75.5288,5,-0.09,0.24
19000,41.0301,-75.3755,5,-0.09,0.24
19000,41.0132,-75.2223,5,-0.09,0.26
19000,40.9961,-75.0691,5,-0.09,0.28
19000,40.9789,-74.916,5,-0.09,0.28
19000,40.9616,-74.7629,5,-0.09,0.31
19000,40.9442,-74.6098,5,-0.09,0.31
19000,40.9266,-74.4568,5,-0.09,0.32
19000,40.9089,-74.3039,5,-0.09,0.32
19000,40.891,-74.151,5,-0.09,0.34
19000,40.8731,-73.9982,5,-0.09,0.34
19000,40.8549,-73.8454,5,-0.09,0.32
19000,40.8367,-73.6927,5,-0.09,0.32
19000,40.8183,-73.5401,5,-0.09,0.27
19000,40.7998,-73.3875,2,-0.09,0.11
19000,40.7812,-73.2349,2,-0.09,0.13
19000,40.7624,-73.0824,2,-0.09,0.16
19000,40.7435,-72.93,5,-0.09,0.36
19000,40.7245,-72.7776,5,-0.09,0.38
19000,40.7053,-72.6253,5,-0.09,0.57
19000,40.686,-72.473,5,-0.09,0.68
19000,40.6666,-72.3208,5,-0.09,0.68
19000,40.647,-72.1686,5,-0.09,0.66
19000,40.6274,-72.0165,5,-0.09,0.64
19000,41.2121,-75.9673,5,-0.09,0.19
19000,41.1957,-75.8137,5,-0.09,0.2
19000,41.1791,-75.6601,5,-0.09,0.21
19000,41.1625,-75.5066,5,-0.09,0.23
19000,41.1457,-75.3532,5,-0.09,0.27
19000,41.1287,-75.1997,5,-0.09,0.28
19000,41.1117,-75.0464,5,-0.09,0.28
19000,41.0945,-74.8931,5,-0.09,0.24
19000,41.0772,-74.7398,5,-0.09,0.21
19000,41.0597,-74.5866,5,-0.09,0.25
19000,41.0421,-74.4335,5,-0.09,0.3
19000,41.0244,-74.2804,5,-0.09,0.32
19000,41.0065,-74.1273,5,-0.09,0.33
19000,40.9886,-73.9743,5,-0.09,0.33
19000,40.9704,-73.8214,5,-0.09,0.32
19000,40.9522,-73.6685,5,-0.09,0.31
19000,40.9338,-73.5157,5,-0.09,0.3
19000,40.9153,-73.3629,2,-0.09,0.13
19000,40.8966,-73.2102,2,-0.09,0.11
19000,40.8779,-73.0575,2,-0.09,0.13
19000,40.859,-72.9049,5,-0.09,0.32
19000,40.8399,-72.7524,2,-0.09,0.38
19000,40.8207,-72.5999,2,-0.09,0.41
19000,40.8014,-72.4474,5,-0.09,0.59
19000,40.782,-72.295,5,-0.09,0.66
19000,40.7624,-72.1427,5,-0.09,0.65
19000,40.7427,-71.9905,5,-0.09,0.65
19000,41.3276,-75.9456,2,-0.09,0.03
19000,41.3112,-75.7918,2,-0.09,0.04
19000,41.2947,-75.6381,2,-0.09,0.06
19000,41.278,-75.4844,5,-0.09,0.2
19000,41.2612,-75.3307,5,-0.09,0.28
19000,41.2442,-75.1772,5,-0.09,0.28
19000,41.2272,-75.0236,5,-0.09,0.28
19000,41.21,-74.8701,5,-0.09,0.28
19000,41.1926,-74.7167,5,-0.09,0.25
19000,41.1752,-74.5633,5,-0.09,0.2
19000,41.1576,-74.41,5,-0.09,0.2
19000,41.1398,-74.2568,5,-0.09,0.3
19000,41.122,-74.1035,5,-0.09,0.31
19000,41.104,-73.9504,5,-0.09,0.32
19000,41.0859,-73.7973,5,-0.09,0.32
19000,41.0676,-73.6442,5,-0.09,0.32
19000,41.0492,-73.4912,5,-0.09,0.31
19000,41.0307,-73.3383,2,-0.09,0.21
19000,41.012,-73.1854,2,-0.09,0.1
19000,40.9932,-73.0326,2,-0.09,0.11
19000,40.9743,-72.8798,2,-0.09,0.25
19000,40.9553,-72.7271,5,-0.09,0.36
19000,40.9361,-72.5744,5,-0.09,0.37
19000,40.9168,-72.4218,5,-0.09,0.37
19000,40.8973,-72.2693,5,-0.09,0.35
19000,40.8777,-72.1168,5,-0.09,0.35
19000,41.4431,-75.9238,2,-0.09,0.03
19000,41.4267,-75.7698,2,-0.09,0.04
19000,41.4101,-75.6159,2,-0.09,0.04
19000,41.3934,-75.4621,2,-0.09,0.08
19000,41.3766,-75.3083,5,-0.09,0.24
19000,41.3597,-75.1545,5,-0.09,0.28
19000,41.3426,-75.0008,5,-0.09,0.29
19000,41.3254,-74.8472,5,-0.09,0.28
19000,41.308,-74.6936,5,-0.09,0.28
19000,41.2906,-74.54,5,-0.09,0.27
19000,41.273,-74.3865,5,-0.09,0.25
19000,41.2552,-74.2331,5,-0.09,0.24
19000,41.2373,-74.0797,5,-0.09,0.26
19000,41.2193,-73.9264,5,-0.09,0.31
19000,41.2012,-73.7731,5,-0.09,0.31
19000,41.1829,-73.6199,5,-0.09,0.31
19000,41.1645,-73.4667,5,-0.09,0.31
19000,41.146,-73.3136,5,-0.09,0.29
19000,41.1273,-73.1606,2,-0.09,0.15
19000,41.1085,-73.0076,2,-0.09,0.1
19000,41.0896,-72.8546,2,-0.09,0.18
19000,41.0705,-72.7017,5,-0.09,0.33
19000,41.0514,-72.5489,5,-0.09,0.35
19000,41.032,-72.3961,5,-0.09,0.33
19000,41.0126,-72.2434,5,-0.09,0.33
19000,40.993,-72.0908,5,-0.09,0.33
19000,41.5585,-75.9019,2,-0.09,0.02
19000,41.542,-75.7478,2,-0.09,0.03
19000,41.5255,-75.5937,2,-0.09,0.03
19000,41.5088,-75.4397,2,-0.09,0.04
19000,41.492,-75.2857,2,-0.09,0.17
19000,41.475,-75.1318,5,-0.09,0.26
19000,41.4579,-74.978,5,-0.09,0.28
19000,41.4407,-74.8241,5,-0.09,0.28
19000,41.4234,-74.6704,5,-0.09,0.28
19000,41.4059,-74.5167,5,-0.09,0.28
19000,41.3883,-74.363,5,-0.09,0.28
19000,41.3705,-74.2094,5,-0.09,0.27
19000,41.3526,-74.0558,5,-0.09,0.26
19000,41.3346,-73.9023,5,-0.09,0.29
19000,41.3165,-73.7489,5,-0.09,0.3
19000,41.2982,-73.5955,5,-0.09,0.3
19000,41.2798,-73.4422,5,-0.09,0.3
19000,41.2612,-73.2889,5,-0.09,0.3
19000,41.2426,-73.1357,5,-0.09,0.26
19000,41.2238,-72.9825,2,-0.09,0.17
19000,41.2048,-72.8294,2,-0.09,0.16
19000,41.1857,-72.6763,5,-0.09,0.3
19000,41.1665,-72.5233,5,-0.09,0.33
19000,41.1472,-72.3704,5,-0.09,0.31
19000,41.1277,-72.2175,5,-0.09,0.31
19000,41.1081,-72.0647,5,-0.09,0.32
19000,41.6901,-76.0344,2,-0.09,0.01
19000,41.6738,-75.8801,2,-0.09,0.01
19000,41.6573,-75.7258,2,-0.09,0.02
19000,41.6408,-75.5715,2,-0.09,0.03
19000,41.6241,-75.4173,2,-0.09,0.03
19000,41.6072,-75.2632,2,-0.09,0.07
19000,41.5903,-75.1091,2,-0.09,0.18
19000,41.5732,-74.955,5,-0.09,0.25
19000,41.556,-74.8011,5,-0.09,0.27
19000,41.5386,-74.6471,5,-0.09,0.28
19000,41.5211,-74.4932,5,-0.09,0.28
19000,41.5035,-74.3394,5,-0.09,0.28
19000,41.4857,-74.1856,5,-0.09,0.28
19000,41.4678,-74.0319,5,-0.09,0.28
19000,41.4498,-73.8782,5,-0.09,0.28
19000,41.4317,-73.7246,5,-0.09,0.27
19000,41.4134,-73.5711,5,-0.09,0.29
19000,41.395,-73.4175,5,-0.09,0.29
19000,41.3764,-73.2641,5,-0.09,0.29
19000,41.3577,-73.1107,5,-0.09,0.29
19000,41.3389,-72.9574,5,-0.09,0.27
19000,41.32,-72.8041,5,-0.09,0.23
19000,41.3009,-72.6509,5,-0.09,0.28
19000,41.2817,-72.4977,5,-0.09,0.29
19000,41.2623,-72.3446,5,-0.09,0.29
19000,41.2428,-72.1916,5,-0.09,0.29
19000,41.2232,-72.0386,5,-0.09,0.3
19000,41.7393,-75.3949,2,-0.09,0.03
19000,41.7224,-75.2406,2,-0.09,0.03
19000,41.7055,-75.0863,2,-0.09,0.12
19000,41.6884,-74.9321,2,-0.09,0.12
19000,41.6711,-74.7779,2,-0.09,0.12
19000,41.6538,-74.6238,5,-0.09,0.2
19000,41.6363,-74.4698,5,-0.09,0.26
19000,41.6186,-74.3158,5,-0.09,0.27
19000,41.6009,-74.1618,5,-0.09,0.28
19000,41.583,-74.0079,5,-0.09,0.28
19000,41.5649,-73.8541,5,-0.09,0.28
19000,41.5468,-73.7003,5,-0.09,0.27
19000,41.5285,-73.5466,5,-0.09,0.26
19000,41.51,-73.3929,5,-0.09,0.28
19000,41.4915,-73.2393,5,-0.09,0.28
19000,41.4728,-73.0857,5,-0.09,0.28
19000,41.454,-72.9322,5,-0.09,0.28
19000,41.435,-72.7787,5,-0.09,0.27
19000,41.4159,-72.6254,5,-0.09,0.27
19000,41.3967,-72.472,5,-0.09,0.28
19000,41.3773,-72.3188,5,-0.09,0.28
19000,41.3579,-72.1655,5,-0.09,0.28
19000,41.3382,-72.0124,5,-0.09,0.29
19000,41.7337,-74.292,5,-0.09,0.26
19000,41.7159,-74.1379,5,-0.09,0.27
19000,41.698,-73.9839,5,-0.09,0.28
19000,41.68,-73.8299,5,-0.09,0.27
19000,41.6618,-73.6759,5,-0.09,0.27
19000,41.6435,-73.522,5,-0.09,0.27
19000,41.6251,-73.3682,5,-0.09,0.27
19000,41.6065,-73.2144,5,-0.09,0.28
19000,41.5878,-73.0606,5,-0.09,0.28
19000,41.569,-72.907,5,-0.09,0.28
19000,41.55,-72.7533,5,-0.09,0.27
19000,41.5309,-72.5998,5,-0.09,0.27
19000,41.5117,-72.4463,5,-0.09,0.27
19000,41.4923,-72.2928,5,-0.09,0.27
19000,41.4728,-72.1395,5,-0.09,0.27
19000,41.4532,-71.9861,5,-0.09,0.28
19000,41.74,-73.3434,5,-0.09,0.26
19000,41.7214,-73.1894,5,-0.09,0.26
19000,41.7027,-73.0355,5,-0.09,0.26
19000,41.6839,-72.8817,5,-0.09,0.26
19000,41.6649,-72.7279,5,-0.09,0.27
19000,41.6458,-72.5742,5,-0.09,0.27
19000,41.6265,-72.4205,5,-0.09,0.27
19000,41.6072,-72.2669,5,-0.09,0.27
19000,41.5877,-72.1133,5,-0.09,0.27
19000,41.7414,-72.3946,5,-0.09,0.26
19000,41.722,-72.2408,5,-0.09,0.27
19000,41.7025,-72.0871,5,-0.09,0.28
